,t,p
4533,22.665,0.35511627197260864
4534,22.67,0.8678115844726406
4535,22.675,1.4629043579101406
4536,22.68,2.133528137207062
4537,22.685,2.6027359008789404
4538,22.69,2.975813293457062
4539,22.695,3.5022415161132905
4540,22.7,3.97144927978516
4541,22.705000000000002,4.15455474853519
4542,22.71,4.1888870239257905
4543,22.715,4.344526672363241
4544,22.72,4.46812286376951
4545,22.725,4.41548004150386
4546,22.73,4.23924102783201
4547,22.735,4.13395538330076
4548,22.740000000000002,4.13395538330081
4549,22.745,3.9737380981445103
4550,22.75,3.7425674438476406
4551,22.755,3.6235488891601406
4552,22.76,3.5869277954101406
4553,22.765,3.4175552368164404
4554,22.77,3.2481826782226584
4555,22.775000000000002,3.259626770019512
4556,22.78,3.2985366821288906
4557,22.785,3.2527603149414404
4558,22.79,3.1566299438476584
4559,22.795,3.2664932250976584
4560,22.8,3.4312881469726406
4561,22.805,3.3946670532226904
4562,22.81,3.364912414550762
4563,22.815,3.5503067016601904
4564,22.82,3.648725891113312
4565,22.825,3.676191711425762
4566,22.830000000000002,3.6189712524414404
4567,22.835,3.6327041625976584
4568,22.84,3.712812805175762
4569,22.845,3.8203872680663906
4570,22.85,3.7563003540038586
4571,22.855,3.721968078613312
4572,22.86,3.8203872680663906
4573,22.865000000000002,3.776899719238312
4574,22.87,3.625837707519562
4575,22.875,3.685346984863262
4576,22.88,3.7563003540039404
4577,22.885,3.5640396118164404
4578,22.89,3.3443130493164404
4579,22.895,3.3580459594726584
4580,22.900000000000002,3.3351577758788906
4581,22.905,3.0925430297851406
4582,22.91,2.769819641113262
4583,22.915,2.5752700805664404
4584,22.92,2.472273254394562
4585,22.925,2.1518386840820405
4586,22.93,1.8085159301758118
4587,22.935,1.6116775512695618
4588,22.94,1.4995254516601904
4589,22.945,1.2866653442382905
4590,22.95,1.0715164184570618
4591,22.955000000000002,1.0760940551757905
4592,22.96,1.1401809692382407
4593,22.965,1.066938781738262
4594,22.97,0.9662307739257621
4595,22.975,1.002851867675762
4596,22.98,1.0806716918945618
4597,22.985,1.0600723266601406
4598,22.990000000000002,0.9708084106445121
4599,22.995,1.0326065063476406
4600,23.0,1.1516250610351904
4601,23.005,1.0669387817383118
4602,23.01,0.9135879516601904
4603,23.015,0.9318984985351406
4604,23.02,1.0142959594726904
4605,23.025000000000002,0.9112991333008118
4606,23.03,0.7556594848632407
4607,23.035,0.7968582153320121
4608,23.04,0.8495010375976086
4609,23.045,0.6915725708007621
4610,23.05,0.4581130981445618
4611,23.055,0.39402618408201207
4612,23.06,0.45124664306644036
4613,23.065,0.3482498168945618
4614,23.07,0.16285552978514062
4615,23.075,0.1147903442383118
4616,23.080000000000002,0.12623443603514062
4617,23.085,-0.015672302246059644
4618,23.09,-0.18962249755860938
4619,23.095,-0.23539886474610938
4620,23.1,-0.1507125854491882
4621,23.105,-0.2147994995116882
4622,23.11,-0.4047714233398416
4623,23.115000000000002,-0.46199188232423793
4624,23.12,-0.38646087646480964
4625,23.125,-0.48259124755855964
4626,23.13,-0.5878768920898594
4627,23.135,-0.5260787963867379
4628,23.14,-0.4963241577148594
4629,23.145,-0.6061874389648096
4630,23.150000000000002,-0.7412277221679879
4631,23.155,-0.7366500854492379
4632,23.16,-0.6908737182617593
4633,23.165,-0.7503829956055093
4634,23.17,-0.9014450073242095
4635,23.175,-0.8945785522461094
4636,23.18,-0.7664047241211094
4637,23.185,-0.8327804565429382
4638,23.19,-0.9723983764648416
4639,23.195,-0.9243331909179879
4640,23.2,-0.8968673706054382
4641,23.205000000000002,-1.061662292480488
4642,23.21,-1.1509262084960596
4643,23.215,-1.0662399291991882
4644,23.22,-1.0090194702148096
4645,23.225,-1.1143051147461094
4646,23.23,-1.2974105834961094
4647,23.235,-1.2607894897461094
4648,23.240000000000002,-1.1555038452148096
4649,23.245,-1.2424789428711094
4650,23.25,-1.3843856811523594
4651,23.255,-1.3660751342773594
4652,23.26,-1.2996994018554915
4653,23.265,-1.3523422241211094
4654,23.27,-1.4461837768554915
4655,23.275000000000002,-1.4370285034179595
4656,23.28,-1.3683639526366917
4657,23.285,-1.3866744995116917
4658,23.29,-1.4210067749023096
4659,23.295,-1.3592086791991917
4660,23.3,-1.3157211303710596
4661,23.305,-1.3889633178710596
4662,23.31,-1.4644943237304417
4663,23.315,-1.3706527709960596
4664,23.32,-1.2836776733398594
4665,23.325,-1.4164291381835596
4666,23.330000000000002,-1.5537582397461414
4667,23.335,-1.5331588745116917
4668,23.34,-1.3820968627929915
4669,23.345,-1.5011154174804915
4670,23.35,-1.7025314331054915
4671,23.355,-1.6292892456054417
4672,23.36,-1.5331588745116917
4673,23.365000000000002,-1.6590438842773594
4674,23.37,-1.7963729858398594
4675,23.375,-1.7414413452148594
4676,23.38,-1.7231307983398096
4677,23.385,-1.9016586303710916
4678,23.39,-1.9451461791991917
4679,23.395,-1.8947921752929417
4680,23.400000000000002,-1.8535934448242415
4681,23.405,-1.9245468139648914
4682,23.41,-2.0366989135742415
4683,23.415,-2.0252548217773416
4684,23.42,-1.9817672729492415
4685,23.425,-2.0641647338866917
4686,23.43,-2.1671615600586094
4687,23.435,-2.1602951049804417
4688,23.44,-2.1717391967773594
4689,23.445,-2.2701583862304595
4690,23.45,-2.3548446655273914
4691,23.455000000000002,-2.2861801147460916
4692,23.46,-2.1969161987304417
4693,23.465,-2.2358261108398914
4694,23.47,-2.2655807495117415
4695,23.475,-2.0527206420898096
4696,23.48,-1.7116867065429915
4697,23.485,-1.4118515014648914
4698,23.490000000000002,-1.0410629272461414
4699,23.495,-0.43910369873044175
4700,23.5,0.23380889892576207
4701,23.505,0.6984390258789404
4702,23.51,1.1127151489257407
4703,23.515,1.6391433715820618
4704,23.52,2.1632827758788906
4705,23.525000000000002,2.4837173461913906
4706,23.53,2.6714004516601406
4707,23.535,2.939192199707012
4708,23.54,3.190962219238312
4709,23.545,3.1657852172851406
4710,23.55,3.035322570800812
4711,23.555,3.0742324829101406
4712,23.56,3.1154312133789084
4713,23.565,2.9918350219726086
4714,23.57,2.7583755493164404
4715,23.575,2.6141799926757407
4716,23.580000000000002,2.5569595336914404
4717,23.585,2.316633605957062
4718,23.59,2.046553039550762
4719,23.595,2.0351089477538906
4720,23.6,1.9961990356445618
4721,23.605,1.8222488403319907
4722,23.61,1.707807922363262
4723,23.615000000000002,1.7902053833008118
4724,23.62,1.8703140258789404
4725,23.625,1.7879165649414084
4726,23.63,1.7467178344726904
4727,23.635,1.895491027832012
4728,23.64,2.0763076782226406
4729,23.645,2.087751770019512
4730,23.650000000000002,2.019087219238312
4731,23.655,2.179304504394512
4732,23.66,2.3418106079101406
4733,23.665,2.2868789672851904
4734,23.67,2.2227920532226406
4735,23.675,2.3944534301757905
4736,23.68,2.577558898925812
4737,23.685,2.4882949829101406
4738,23.69,2.3463882446288586
4739,23.695,2.4081863403320405
4740,23.7,2.5111831665039404
4741,23.705000000000002,2.4516738891601406
4742,23.71,2.2777236938476584
4743,23.715,2.1678604125976406
4744,23.72,2.0167984008789404
4745,23.725,1.7306961059570618
4746,23.73,1.3805068969726406
4747,23.735,1.1676467895508118
4748,23.740000000000002,0.9914077758789084
4749,23.745,0.7121719360351406
4750,23.75,0.5130447387695618
4751,23.755,0.4581130981445618
4752,23.76,0.4214920043945618
4753,23.765,0.3345169067383118
4754,23.77,0.3207839965820618
4755,23.775000000000002,0.45582427978519036
4756,23.78,0.6023086547851904
4757,23.785,0.5176223754883118
4758,23.79,0.4535354614258118
4759,23.795,0.6618179321289404
4760,23.8,0.8289016723633118
4761,23.805,0.7098831176757621
4762,23.81,0.7098831176757621
4763,23.815,0.8792556762694907
4764,23.82,0.8838333129882407
4765,23.825,0.7739700317382621
4766,23.830000000000002,0.7785476684570405
4767,23.835,0.8403457641601086
4768,23.84,0.8037246704101086
4769,23.845,0.6366409301758118
4770,23.85,0.5542434692383118
4771,23.855,0.5313552856445618
4772,23.86,0.47184600830076207
4773,23.865000000000002,0.34367218017576207
4774,23.87,0.26127471923826207
4775,23.875,0.15827789306644036
4776,23.88,0.0598587036133118
4777,23.885,-0.011094665527359382
4778,23.89,-0.13469085693360938
4779,23.895,-0.1964889526366882
4780,23.900000000000002,-0.1736007690429382
4781,23.905,-0.3017745971679382
4782,23.91,-0.43452606201173793
4783,23.915,-0.4459701538086094
4784,23.92,-0.41621551513673793
4785,23.925,-0.5810104370116882
4786,23.93,-0.7091842651367379
4787,23.935000000000002,-0.5970321655273594
4788,23.94,-0.5787216186523096
4789,23.945,-0.7412277221679595
4790,23.95,-0.8098922729491917
4791,23.955000000000002,-0.7618270874023594
4792,23.96,-0.7503829956054417
4793,23.965,-0.8304916381835596
4794,23.97,-0.9037338256836094
4795,23.975,-0.8419357299804915
4796,23.98,-0.8098922729491917
4797,23.985,-0.9334884643554915
4798,23.990000000000002,-0.9815536499023416
4799,23.995,-0.9243331909179417
4800,24.0,-0.9426437377929417
4801,24.005,-1.0593734741211094
4802,24.01,-1.0914169311523096
4803,24.015,-0.9861312866211094
4804,24.02,-0.9929977416991917
4805,24.025000000000002,-1.1280380249023594
4806,24.03,-1.1463485717773096
4807,24.035,-1.0433517456054417
4808,24.04,-1.0113082885742593
4809,24.045,-1.1349044799804595
4810,24.05,-1.2195907592773914
4811,24.055,-1.1303268432617415
4812,24.060000000000002,-1.0937057495117415
4813,24.065,-1.1463485717773096
4814,24.07,-1.1738143920898096
4815,24.075,-1.0799728393554595
4816,24.080000000000002,-1.0021530151366917
4817,24.085,-1.0914169311523594
4818,24.09,-1.1440597534179417
4819,24.095,-1.0822616577148096
4820,24.1,-1.0479293823242415
4821,24.105,-1.1761032104491917
4822,24.11,-1.2562118530273096
4823,24.115000000000002,-1.1509262084961094
4824,24.12,-1.0868392944336094
4825,24.125,-1.2287460327148594
4826,24.13,-1.3477645874023096
4827,24.135,-1.2539230346679915
4828,24.14,-1.2012802124023096
4829,24.145,-1.3111434936523096
4830,24.150000000000002,-1.3981185913086414
4831,24.155,-1.3569198608398096
4832,24.16,-1.3866744995116917
4833,24.165,-1.5674911499023096
4834,24.17,-1.5812240600585596
4835,24.175,-1.4782272338867415
4836,24.18,-1.4942489624023096
4837,24.185000000000002,-1.6498886108398096
4838,24.19,-1.7368637084960596
4839,24.195,-1.6361557006836094
4840,24.2,-1.5995346069335596
4841,24.205000000000002,-1.7025314331054417
4842,24.21,-1.6933761596679417
4843,24.215,-1.5377365112304417
4844,24.22,-1.5011154174804915
4845,24.225,-1.6910873413085596
4846,24.23,-1.7322860717773096
4847,24.235,-1.5217147827148096
4848,24.240000000000002,-1.3981185913086094
4849,24.245,-1.3729415893554417
4850,24.25,-1.1646591186523594
4851,24.255,-0.6931625366211094
4852,24.26,-0.2239547729492415
4853,24.265,0.18116607666015838
4854,24.27,0.7625259399413906
4855,24.275000000000002,1.396528625488262
4856,24.28,1.9069351196288906
4857,24.285,2.2868789672851406
4858,24.29,2.7034439086913906
4859,24.295,3.1566299438476406
4860,24.3,3.4267105102538906
4861,24.305,3.5525955200195405
4862,24.310000000000002,3.6990798950194907
4863,24.315,3.8661636352538604
4864,24.32,3.8959182739257603
4865,24.325,3.763166809082012
4866,24.330000000000002,3.694502258300812
4867,24.335,3.749433898925812
4868,24.34,3.6578811645507905
4869,24.345,3.3534683227538586
4870,24.35,3.145185852050762
4871,24.355,3.145185852050762
4872,24.36,3.0147232055663906
4873,24.365000000000002,2.6874221801757407
4874,24.37,2.495161437988262
4875,24.375,2.5935806274413906
4876,24.38,2.5729812622069907
4877,24.385,2.4196304321289404
4878,24.39,2.4150527954101086
4879,24.395,2.577558898925762
4880,24.400000000000002,2.650801086425762
4881,24.405,2.5890029907226406
4882,24.41,2.582136535644562
4883,24.415,2.7125991821288906
4884,24.42,2.8178848266601904
4885,24.425,2.7812637329101904
4886,24.43,2.815596008300812
4887,24.435000000000002,2.9941238403320405
4888,24.44,3.0536331176757905
4889,24.445,2.9849685668945405
4890,24.45,3.0238784790038586
4891,24.455000000000002,3.1840957641601406
4892,24.46,3.1657852172851904
4893,24.465,2.975813293457062
4894,24.47,2.9552139282226904
4895,24.475,3.0513442993164404
4896,24.48,3.0193008422851904
4897,24.485,2.8087295532226904
4898,24.490000000000002,2.6508010864257905
4899,24.495,2.5432266235351406
4900,24.5,2.353254699707012
4901,24.505,2.0442642211913906
4902,24.51,1.8199600219726904
4903,24.515,1.7055191040039404
4904,24.52,1.5041030883789404
4905,24.525000000000002,1.3003982543945618
4906,24.53,1.2637771606445618
4907,24.535,1.346174621582012
4908,24.54,1.3324417114257407
4909,24.545,1.218000793457012
4910,24.55,1.245466613769512
4911,24.555,1.396528625488262
4912,24.560000000000002,1.4354385375976406
4913,24.565,1.382795715332012
4914,24.57,1.4491714477538906
4915,24.575,1.5430130004883118
4916,24.580000000000002,1.570478820800762
4917,24.585,1.5041030883788906
4918,24.59,1.469770812988262
4919,24.595,1.5613235473633118
4920,24.6,1.5636123657226904
4921,24.605,1.355329895019512
4922,24.61,1.2088455200195405
4923,24.615000000000002,1.2958206176758118
4924,24.62,1.3232864379883118
4925,24.625,1.1745132446288906
4926,24.63,1.1012710571289084
4927,24.635,1.1287368774414084
4928,24.64,1.0806716918944907
4929,24.645,0.8678115844726406
4930,24.650000000000002,0.7510818481445405
4931,24.655,0.8220352172851904
4932,24.66,0.8128799438476904
4933,24.665,0.6366409301757621
4934,24.67,0.5748428344726406
4935,24.675,0.6549514770508118
4936,24.68,0.6206192016601406
4937,24.685000000000002,0.46955718994144036
4938,24.69,0.42835845947269036
4939,24.695,0.5359329223632621
4940,24.7,0.47871246337894036
4941,24.705000000000002,0.26814117431644036
4942,24.71,0.2818740844726406
4943,24.715,0.32536163330076207
4944,24.72,0.25211944580076207
4945,24.725,0.11707916259769036
4946,24.73,0.07588043212889062
4947,24.735,0.15827789306644036
4948,24.740000000000002,0.15827789306640838
4949,24.745,-0.0362716674804382
4950,24.75,-0.10722503662109162
4951,24.755,-0.027116394042938197
4952,24.76,-0.043138122558559644
4953,24.765,-0.1140914916991882
4954,24.77,-0.15071258544925925
4955,24.775000000000002,-0.08891448974614136
4956,24.78,-0.06144866943360938
4957,24.785,-0.17817840576173793
4958,24.79,-0.23539886474605964
4959,24.795,-0.08433685302735938
4960,24.8,-0.08433685302730964
4961,24.805,-0.25599822998048793
4962,24.810000000000002,-0.3452621459960916
4963,24.815,-0.2765975952148594
4964,24.82,-0.33839569091800925
4965,24.825,-0.5237899780273096
4966,24.830000000000002,-0.5649887084960596
4967,24.835,-0.4665695190429595
4968,24.84,-0.45283660888673793
4969,24.845,-0.5947433471680093
4970,24.85,-0.6588302612304595
4971,24.855,-0.5489669799804595
4972,24.86,-0.5421005249023594
4973,24.865000000000002,-0.7023178100586414
4974,24.87,-0.6931625366211094
4975,24.875,-0.5604110717773594
4976,24.88,-0.5832992553710596
4977,24.885,-0.7412277221679915
4978,24.89,-0.7068954467773594
4979,24.895,-0.5855880737304879
4980,24.900000000000002,-0.6634078979491917
4981,24.905,-0.8396469116211094
4982,24.91,-0.9243331909179417
4983,24.915,-0.7824264526367415
4984,24.92,-0.7641159057616917
4985,24.925,-0.9746871948242415
4986,24.93,-0.9998641967773096
4987,24.935000000000002,-0.8694015502929915
4988,24.94,-0.9334884643554915
4989,24.945,-1.0456405639648914
4990,24.95,-1.0891281127929595
4991,24.955000000000002,-1.0227523803711094
4992,24.96,-1.0753952026367415
4993,24.965,-1.1967025756836094
4994,24.97,-1.2333236694335596
4995,24.975,-1.2470565795898594
4996,24.98,-1.2859664916992415
4997,24.985,-1.3981185913086094
4998,24.990000000000002,-1.4576278686523416
4999,24.995,-1.3477645874023914
5000,25.0,-1.3477645874023096
5001,25.005,-1.4553390502929915
5002,25.01,-1.4576278686523096
5003,25.015,-1.3592086791992415
5004,25.02,-1.3363204956054417
5005,25.025000000000002,-1.4507614135741917
5006,25.03,-1.3981185913086094
5007,25.035,-1.1417709350586094
5008,25.04,-1.0158859252929915
5009,25.045,-0.9106002807616917
5010,25.05,-0.3979049682617415
5011,25.055,0.2956069946288906
5012,25.060000000000002,0.8197463989257621
5013,25.065,1.2981094360351406
5014,25.07,1.881758117675762
5015,25.075,2.522627258300812
5016,25.080000000000002,2.9597915649414404
5017,25.085,3.2619155883788906
5018,25.09,3.570906066894562
5019,25.095,3.95542755126956
5020,25.1,4.13395538330076
5021,25.105,4.12937774658206
5022,25.11,4.19575347900394
5023,25.115000000000002,4.32392730712894
5024,25.12,4.29188385009769
5025,25.125,4.15684356689456
5026,25.13,4.07673492431644
5027,25.135,3.9897598266601904
5028,25.14,3.7974990844726406
5029,25.145,3.6212600708007905
5030,25.150000000000002,3.5457290649413586
5031,25.155,3.575483703613262
5032,25.16,3.4907974243164404
5033,25.165,3.291670227050762
5034,25.17,3.296247863769562
5035,25.175,3.4770645141601406
5036,25.18,3.4587539672851904
5037,25.185000000000002,3.3672012329101086
5038,25.19,3.433576965332012
5039,25.195,3.616682434082062
5040,25.2,3.7059463500976086
5041,25.205000000000002,3.712812805175812
5042,25.21,3.808943176269562
5043,25.215,3.9760269165038906
5044,25.22,4.00120391845706
5045,25.225,3.9828933715820103
5046,25.23,4.1248001098632905
5047,25.235,4.246107482910141
5048,25.240000000000002,4.27357330322269
5049,25.245,4.2300857543945405
5050,25.25,4.27815093994144
5051,25.255,4.33308258056644
5052,25.26,4.33079376220706
5053,25.265,4.29646148681644
5054,25.27,4.26212921142581
5055,25.275000000000002,4.35597076416016
5056,25.28,4.34223785400394
5057,25.285,4.12708892822269
5058,25.29,4.04926910400394
5059,25.295,4.08360137939451
5060,25.3,3.9508499145507603
5061,25.305,3.648725891113312
5062,25.310000000000002,3.497663879394512
5063,25.315,3.3557571411132407
5064,25.32,2.994123840332062
5065,25.325,2.6164688110351904
5066,25.330000000000002,2.453962707519512
5067,25.335,2.4562515258789084
5068,25.34,2.4150527954101406
5069,25.345,2.2136367797851406
5070,25.35,2.1724380493164404
5071,25.355,2.3509658813476904
5072,25.36,2.339521789550812
5073,25.365000000000002,2.1815933227538906
5074,25.37,2.2159255981444907
5075,25.375,2.3967422485351086
5076,25.38,2.417341613769562
5077,25.385,2.2639907836913906
5078,25.39,2.307478332519562
5079,25.395,2.4379409790038906
5080,25.400000000000002,2.3967422485351406
5081,25.405,2.275434875488262
5082,25.41,2.3006118774413906
5083,25.415,2.3555435180663906
5084,25.42,2.257124328613312
5085,25.425,2.0854629516601904
5086,25.43,2.0625747680663906
5087,25.435000000000002,2.1220840454101904
5088,25.44,2.041975402832062
5089,25.445,1.858869934082012
5090,25.45,1.7856277465820618
5091,25.455000000000002,1.7970718383789404
5092,25.46,1.7467178344726406
5093,25.465,1.593367004394512
5094,25.47,1.5407241821289404
5095,25.475,1.5453018188476904
5096,25.48,1.4308609008788906
5097,25.485,1.272932434082012
5098,25.490000000000002,1.2889541625976086
5099,25.495,1.3667739868163906
5100,25.5,1.2271560668945618
5101,25.505,1.0509170532226406
5102,25.51,1.0669387817383118
5103,25.515,1.1012710571289404
5104,25.52,0.9662307739257621
5105,25.525000000000002,0.8380569458007407
5106,25.53,0.8334793090820618
5107,25.535,0.8495010375976406
5108,25.54,0.7945693969726904
5109,25.545,0.6343521118163906
5110,25.55,0.5954421997070618
5111,25.555,0.5977310180663906
5112,25.560000000000002,0.5725540161132621
5113,25.565,0.46726837158201207
5114,25.57,0.40318145751951207
5115,25.575,0.4443801879882905
5116,25.580000000000002,0.39402618408201207
5117,25.585,0.23152008056644036
5118,25.59,0.21320953369144036
5119,25.595,0.3024734497070618
5120,25.6,0.2978958129883118
5121,25.605,0.10334625244144036
5122,25.61,0.07130279541010864
5123,25.615000000000002,0.12165679931644036
5124,25.62,-0.017961120605438197
5125,25.625,-0.1827560424804382
5126,25.63,-0.19420013427735938
5127,25.635,-0.10035858154298793
5128,25.64,-0.21708831787110938
5129,25.645,-0.36815032958980964
5130,25.650000000000002,-0.36815032958980964
5131,25.655,-0.35899505615230964
5132,25.66,-0.5031906127929879
5133,25.665,-0.6130538940429382
5134,25.67,-0.6107650756836094
5135,25.675,-0.5626998901367379
5136,25.68,-0.5489669799804879
5137,25.685000000000002,-0.6725631713867379
5138,25.69,-0.7091842651366882
5139,25.695,-0.6016098022461094
5140,25.7,-0.6656967163085596
5141,25.705000000000002,-0.8121810913086414
5142,25.71,-0.7366500854492095
5143,25.715,-0.6908737182616882
5144,25.72,-0.7938705444335596
5145,25.725,-0.9426437377929915
5146,25.73,-1.0387741088867415
5147,25.735,-0.9289108276367415
5148,25.740000000000002,-0.9540878295898914
5149,25.745,-1.1921249389648594
5150,25.75,-1.2173019409179915
5151,25.755,-1.0753952026366917
5152,25.76,-1.2218795776367415
5153,25.765,-1.4622055053710596
5154,25.77,-1.4278732299804915
5155,25.775000000000002,-1.4141403198242095
5156,25.78,-1.5377365112304595
5157,25.785,-1.7025314331054595
5158,25.79,-1.6956649780273096
5159,25.795,-1.6544662475585596
5160,25.8,-1.8375717163086094
5161,25.805,-2.0183883666992415
5162,25.810000000000002,-1.9588790893555093
5163,25.815,-1.8490158081054915
5164,25.82,-1.9634567260741917
5165,25.825,-2.0664535522461094
5166,25.830000000000002,-2.0344100952148416
5167,25.835,-1.9428573608398594
5168,25.84,-1.9680343627929417
5169,25.845,-2.0046554565429417
5170,25.85,-1.8719039916991917
5171,25.855,-1.5880905151367095
5172,25.86,-1.3637863159179595
5173,25.865000000000002,-1.1143051147460596
5174,25.87,-0.5810104370116917
5175,25.875,0.10563507080076207
5176,25.88,0.6297744750976904
5177,25.885,1.1104263305664084
5178,25.89,1.7375625610351406
5179,25.895,2.2845901489257905
5180,25.900000000000002,2.5798477172851904
5181,25.905,2.7995742797851904
5182,25.91,3.181806945800812
5183,25.915,3.5274185180663906
5184,25.92,3.6304153442382407
5185,25.925,3.5754837036132905
5186,25.93,3.6189712524413906
5187,25.935000000000002,3.6418594360351584
5188,25.94,3.552595520019562
5189,25.945,3.3763565063476086
5190,25.95,3.3328689575194907
5191,25.955000000000002,3.296247863769512
5192,25.96,3.026167297363312
5193,25.965,2.737776184082062
5194,25.97,2.7263320922851406
5195,25.975,2.7309097290039404
5196,25.98,2.5615371704101904
5197,25.985,2.449385070800762
5198,25.990000000000002,2.577558898925812
5199,25.995,2.6530899047851406
5200,26.0,2.5592483520507407
5201,26.005,2.540937805175762
5202,26.01,2.632490539550762
5203,26.015,2.751509094238262
5204,26.02,2.8270401000976904
5205,26.025000000000002,2.824751281738262
5206,26.03,2.9460586547851406
5207,26.035,3.071943664550762
5208,26.04,3.0055679321289404
5209,26.045,2.9552139282226406
5210,26.05,3.1428970336913906
5211,26.055,3.319136047363312
5212,26.060000000000002,3.2550491333007407
5213,26.065,3.1955398559570405
5214,26.07,3.282514953613262
5215,26.075,3.3855117797851904
5216,26.080000000000002,3.2893814086913906
5217,26.085,3.1566299438476904
5218,26.09,3.218428039550812
5219,26.095,3.268782043457062
5220,26.1,3.1016983032226904
5221,26.105,2.8773941040038906
5222,26.11,2.8361953735351584
5223,26.115000000000002,2.714888000488262
5224,26.12,2.3784317016601904
5225,26.125,2.055708312988262
5226,26.13,1.8611587524413906
5227,26.135,1.6734756469726904
5228,26.14,1.4011062622070618
5229,26.145,1.1241592407226406
5230,26.150000000000002,1.0715164184570618
5231,26.155,1.131025695800762
5232,26.16,1.0646499633788906
5233,26.165,0.9776748657226406
5234,26.17,1.0165847778320618
5235,26.175,1.1195816040038906
5236,26.18,1.0966934204101904
5237,26.185000000000002,1.0234512329101904
5238,26.19,1.1562026977538906
5239,26.195,1.3049758911133118
5240,26.2,1.2706436157226904
5241,26.205000000000002,1.1974014282226904
5242,26.21,1.2752212524413906
5243,26.215,1.3209976196289404
5244,26.22,1.1836685180664404
5245,26.225,1.0371841430664404
5246,26.23,1.0966934204101904
5247,26.235,1.1516250610351904
5248,26.240000000000002,1.0280288696289404
5249,26.245,0.8723892211914404
5250,26.25,0.8311904907226904
5251,26.255,0.7945693969726904
5252,26.26,0.6206192016601904
5253,26.265,0.48329010009769036
5254,26.27,0.5267776489258118
5255,26.275000000000002,0.5542434692383118
5256,26.28,0.3894485473633118
5257,26.285,0.19947662353519036
5258,26.29,0.12852325439451207
5259,26.295,0.1331008911133118
5260,26.3,0.055281066894512065
5261,26.305,-0.13011322021485938
5262,26.310000000000002,-0.1873336791991882
5263,26.315,-0.09120330810548793
5264,26.32,-0.1415573120116882
5265,26.325,-0.2903305053711094
5266,26.330000000000002,-0.30177459716798793
5267,26.335,-0.3017745971679382
5268,26.34,-0.47114715576173793
5269,26.345,-0.5787216186523096
5270,26.35,-0.4986129760741882
5271,26.355,-0.44825897216798793
5272,26.36,-0.5810104370117379
5273,26.365000000000002,-0.6771408081054879
5274,26.37,-0.6222091674804382
5275,26.375,-0.6061874389648096
5276,26.38,-0.7618270874023416
5277,26.385,-0.8854232788086094
5278,26.39,-0.7824264526367379
5279,26.395,-0.7526718139648096
5280,26.400000000000002,-0.9243331909179382
5281,26.405,-1.029618835449238
5282,26.41,-0.9289108276367379
5283,26.415,-0.8785568237304382
5284,26.42,-0.9884201049804879
5285,26.425,-1.0868392944335916
5286,26.43,-1.0593734741210596
5287,26.435000000000002,-0.9426437377929382
5288,26.44,-1.0914169311523594
5289,26.445,-1.3271652221679915
5290,26.45,-1.2470565795898594
5291,26.455000000000002,-1.0937057495117415
5292,26.46,-1.2333236694335596
5293,26.465,-1.3477645874023594
5294,26.47,-1.2768112182617415
5295,26.475,-1.1875473022461414
5296,26.48,-1.2951217651367415
5297,26.485,-1.4118515014648914
5298,26.490000000000002,-1.3340316772460596
5299,26.495,-1.2745223999023096
5300,26.5,-1.3477645874023096
5301,26.505,-1.4805160522460596
5302,26.51,-1.4850936889648416
5303,26.515,-1.4828048706054417
5304,26.52,-1.5995346069336094
5305,26.525000000000002,-1.6796432495117415
5306,26.53,-1.6338668823241917
5307,26.535,-1.5949569702148594
5308,26.54,-1.7185531616210596
5309,26.545,-1.8444381713867593
5310,26.55,-1.7895065307616917
5311,26.555,-1.7986618041991917
5312,26.560000000000002,-1.9726119995116917
5313,26.565,-2.0023666381836094
5314,26.57,-1.9405685424804915
5315,26.575,-1.9428573608398096
5316,26.580000000000002,-2.0756088256835596
5317,26.585,-2.2220932006836414
5318,26.59,-2.1442733764648416
5319,26.595,-2.0389877319336094
5320,26.6,-2.1877609252929915
5321,26.605,-2.2541366577148594
5322,26.61,-2.1534286499023594
5323,26.615000000000002,-2.1213851928711094
5324,26.62,-2.1488510131836414
5325,26.625,-2.1969161987304417
5326,26.63,-1.9520126342773594
5327,26.635,-1.6132675170898594
5328,26.64,-1.4782272338866917
5329,26.645,-1.1509262084961094
5330,26.650000000000002,-0.47114715576175925
5331,26.655,0.20634307861326207
5332,26.66,0.6183303833007905
5333,26.665,1.0417617797851904
5334,26.67,1.6597427368163906
5335,26.675,2.128950500488312
5336,26.68,2.3372329711913906
5337,26.685000000000002,2.5661148071288906
5338,26.69,2.884260559082062
5339,26.695,3.1108535766601904
5340,26.7,3.0742324829101406
5341,26.705000000000002,3.012434387207012
5342,26.71,3.1131423950195405
5343,26.715,3.149763488769512
5344,26.72,2.962080383300762
5345,26.725,2.7583755493163586
5346,26.73,2.6393569946288586
5347,26.735,2.495161437988262
5348,26.740000000000002,2.261701965332012
5349,26.745,2.0900405883788906
5350,26.75,2.087751770019562
5351,26.755,2.064863586425762
5352,26.76,1.8497146606444907
5353,26.765,1.7192520141601086
5354,26.77,1.7787612915038906
5355,26.775000000000002,1.8794692993163906
5356,26.78,1.8245376586914404
5357,26.785,1.7673171997070618
5358,26.79,1.886335754394512
5359,26.795,1.9504226684570618
5360,26.8,1.886335754394512
5361,26.805,1.9252456665039404
5362,26.810000000000002,2.092329406738312
